compound_id,status,pdbqt_size,note
DEC_4430,skipped,0,
DEC_0451,skipped,0,
DEC_0185,skipped,0,
DEC_1740,skipped,0,
DEC_0680,skipped,0,
DEC_1304,skipped,0,
DEC_2976,filtered,0,Aliphatic_long_chain
DEC_0968,skipped,0,
DEC_3722,skipped,0,
DEC_2620,skipped,0,
DEC_2436,skipped,0,
DEC_3619,skipped,0,
DEC_2702,skipped,0,
DEC_1496,skipped,0,
DEC_2910,skipped,0,
DEC_0748,skipped,0,
DEC_3202,filtered,0,Aliphatic_long_chain
DEC_3249,filtered,0,acyclic_C=C-O
DEC_0689,skipped,0,
DEC_3585,skipped,0,
DEC_2932,skipped,0,
DEC_2581,skipped,0,
DEC_1125,skipped,0,
DEC_2118,filtered,0,Thiocarbonyl_group
DEC_0091,skipped,0,
DEC_4571,skipped,0,
DEC_0625,skipped,0,
DEC_0084,skipped,0,
DEC_4754,skipped,0,
DEC_2039,filtered,0,Polycyclic_aromatic_hydrocarbon_2
DEC_2362,filtered,0,Aliphatic_long_chain
DEC_0950,skipped,0,
DEC_1037,skipped,0,
DEC_1041,skipped,0,
DEC_4731,skipped,0,
DEC_3575,skipped,0,
DEC_0284,skipped,0,
DEC_2849,skipped,0,
DEC_0172,skipped,0,
DEC_2448,skipped,0,
DEC_2762,skipped,0,
DEC_4131,skipped,0,
DEC_3675,skipped,0,
DEC_0811,skipped,0,
DEC_2551,skipped,0,
DEC_3836,skipped,0,
DEC_2234,skipped,0,
DEC_2871,skipped,0,
DEC_4278,skipped,0,
DEC_3889,skipped,0,
DEC_2445,skipped,0,
DEC_3192,skipped,0,
DEC_3878,skipped,0,
DEC_1816,filtered,0,hydroxamic_acid
DEC_2980,skipped,0,
DEC_1358,skipped,0,
DEC_3521,skipped,0,
DEC_0216,skipped,0,
DEC_2455,skipped,0,
DEC_2545,skipped,0,
DEC_3937,skipped,0,
DEC_1361,skipped,0,
DEC_0405,skipped,0,
DEC_4395,skipped,0,
DEC_3104,filtered,0,phosphor
DEC_3829,skipped,0,
DEC_4678,skipped,0,
DEC_0076,skipped,0,
DEC_3039,filtered,0,hydrazine
DEC_1254,skipped,0,
DEC_1100,skipped,0,
DEC_3842,skipped,0,
DEC_0281,skipped,0,
DEC_3441,skipped,0,
DEC_3917,skipped,0,
DEC_1033,skipped,0,
DEC_0629,skipped,0,
DEC_3113,filtered,0,alkyl_halide
DEC_0905,skipped,0,
DEC_0823,skipped,0,
DEC_1505,skipped,0,
DEC_3850,skipped,0,
DEC_3194,skipped,0,
DEC_4204,skipped,0,
DEC_0569,skipped,0,
DEC_2788,skipped,0,
DEC_1936,skipped,0,
DEC_3049,filtered,0,phthalimide
DEC_1158,skipped,0,
DEC_3047,skipped,0,
DEC_1140,skipped,0,
DEC_4054,skipped,0,
DEC_0056,skipped,0,
DEC_2104,filtered,0,Aliphatic_long_chain
DEC_3510,skipped,0,
DEC_1965,filtered,0,imine_1
DEC_3637,skipped,0,
DEC_4502,skipped,0,
DEC_0609,skipped,0,
DEC_3311,skipped,0,
DEC_3992,skipped,0,
DEC_4568,skipped,0,
DEC_3855,skipped,0,
DEC_2839,skipped,0,
DEC_4697,skipped,0,
DEC_0187,skipped,0,
DEC_1415,skipped,0,
DEC_1448,skipped,0,
DEC_3638,skipped,0,
DEC_0580,skipped,0,
DEC_1008,skipped,0,
DEC_3401,filtered,0,aldehyde
DEC_2771,skipped,0,
DEC_0697,skipped,0,
DEC_1640,skipped,0,
DEC_1610,skipped,0,
DEC_1883,filtered,0,2-halo_pyridine
DEC_0393,skipped,0,
DEC_1872,filtered,0,phthalimide
DEC_2684,skipped,0,
DEC_2840,skipped,0,
DEC_0058,skipped,0,
DEC_2378,filtered,0,Michael_acceptor_1
DEC_2425,skipped,0,
DEC_1582,skipped,0,
DEC_1360,skipped,0,
DEC_4349,skipped,0,
DEC_3234,skipped,0,
DEC_3159,skipped,0,
DEC_1103,skipped,0,
DEC_2778,skipped,0,
ACT_033,skipped,0,
DEC_3219,filtered,0,cumarine
DEC_4691,skipped,0,
DEC_3538,skipped,0,
DEC_0268,skipped,0,
DEC_2819,skipped,0,
DEC_1248,skipped,0,
DEC_2904,skipped,0,
DEC_2304,skipped,0,
DEC_2497,skipped,0,
DEC_0475,skipped,0,
DEC_4304,skipped,0,
DEC_4711,skipped,0,
DEC_2273,skipped,0,
DEC_3920,skipped,0,
ACT_096,skipped,0,
DEC_2639,skipped,0,
DEC_2833,skipped,0,
DEC_4344,skipped,0,
DEC_3724,skipped,0,
DEC_3586,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_3731,skipped,0,
DEC_3178,filtered,0,Perfluorinated_chain
DEC_0333,skipped,0,
DEC_3277,filtered,0,Aliphatic_long_chain
DEC_3456,skipped,0,
DEC_2935,filtered,0,triple_bond
DEC_0982,skipped,0,
DEC_1733,skipped,0,
DEC_3259,filtered,0,aldehyde
DEC_1895,filtered,0,iodine
DEC_1919,skipped,0,
DEC_3012,filtered,0,diketo_group
DEC_4471,skipped,0,
DEC_1507,skipped,0,
DEC_3994,skipped,0,
DEC_2033,skipped,0,
DEC_1632,filtered,0,indol_3yl_alk(461)
DEC_0924,skipped,0,
DEC_0070,skipped,0,
DEC_2802,skipped,0,
DEC_3737,skipped,0,
ACT_020,skipped,0,
DEC_4588,skipped,0,
DEC_0015,skipped,0,
DEC_3416,filtered,0,heavy_metal
DEC_3847,skipped,0,
DEC_3670,skipped,0,
DEC_0677,skipped,0,
DEC_0731,skipped,0,
DEC_0092,skipped,0,
DEC_3699,skipped,0,
DEC_1990,skipped,0,
DEC_4281,skipped,0,
DEC_3271,filtered,0,Oxygen-nitrogen_single_bond
DEC_4143,skipped,0,
DEC_0066,skipped,0,
DEC_3210,filtered,0,cumarine
DEC_3081,filtered,0,indol_3yl_alk(461)
DEC_1301,skipped,0,
DEC_4034,skipped,0,
DEC_2106,filtered,0,phosphor
DEC_1328,skipped,0,
DEC_2463,skipped,0,
DEC_0399,skipped,0,
DEC_1058,skipped,0,
DEC_3428,skipped,0,
DEC_0732,skipped,0,
DEC_4283,skipped,0,
DEC_4542,skipped,0,
DEC_2115,filtered,0,conjugated_nitrile_group
DEC_4042,skipped,0,
DEC_3760,skipped,0,
DEC_2199,filtered,0,Aliphatic_long_chain
DEC_4247,skipped,0,
DEC_1570,skipped,0,
DEC_4526,skipped,0,
DEC_0979,skipped,0,
DEC_1170,skipped,0,
DEC_0294,skipped,0,
DEC_4043,skipped,0,
DEC_1974,skipped,0,
DEC_3542,skipped,0,
DEC_0295,skipped,0,
DEC_0339,skipped,0,
DEC_0635,skipped,0,
DEC_2721,skipped,0,
ACT_071,skipped,0,
DEC_1075,skipped,0,
DEC_3090,filtered,0,hydantoin
DEC_2838,skipped,0,
DEC_4243,skipped,0,
DEC_1585,skipped,0,
DEC_2674,skipped,0,
DEC_2103,filtered,0,isolated_alkene
DEC_3745,skipped,0,
DEC_3658,skipped,0,
DEC_0148,skipped,0,
DEC_3741,skipped,0,
DEC_1768,filtered,0,aldehyde
DEC_4561,skipped,0,
DEC_4330,skipped,0,
DEC_3073,filtered,0,aniline
DEC_0179,skipped,0,
DEC_4760,skipped,0,
DEC_3691,skipped,0,
DEC_1590,skipped,0,
DEC_4650,skipped,0,
DEC_0099,skipped,0,
DEC_0205,skipped,0,
DEC_0039,skipped,0,
DEC_0141,skipped,0,
DEC_2060,skipped,0,
DEC_1901,filtered,0,iodine
DEC_2914,skipped,0,
DEC_0594,skipped,0,
DEC_4153,skipped,0,
DEC_0590,skipped,0,
DEC_1788,filtered,0,acyclic_C=C-O
DEC_1910,skipped,0,
DEC_4472,skipped,0,
DEC_0955,skipped,0,
DEC_2963,skipped,0,
DEC_1946,skipped,0,
DEC_0907,skipped,0,
DEC_2321,filtered,0,Aliphatic_long_chain
DEC_3164,filtered,0,aldehyde
DEC_1252,skipped,0,
DEC_0704,skipped,0,
DEC_0525,skipped,0,
DEC_3649,skipped,0,
DEC_3144,skipped,0,
DEC_2223,filtered,0,phthalimide
DEC_2785,skipped,0,
DEC_0498,skipped,0,
DEC_4284,skipped,0,
DEC_0088,skipped,0,
DEC_1596,skipped,0,
DEC_1182,skipped,0,
DEC_1419,skipped,0,
DEC_4437,skipped,0,
DEC_1212,skipped,0,
DEC_3766,skipped,0,
DEC_3730,skipped,0,
DEC_2591,skipped,0,
DEC_4560,skipped,0,
DEC_2001,filtered,0,phosphor
DEC_1374,skipped,0,
DEC_2215,filtered,0,azo_A(324)
DEC_2477,skipped,0,
DEC_1372,skipped,0,
DEC_1810,skipped,0,
DEC_4574,skipped,0,
DEC_1060,skipped,0,
DEC_1218,skipped,0,
DEC_2301,filtered,0,beta-keto/anhydride
DEC_4175,skipped,0,
DEC_4508,skipped,0,
DEC_2300,filtered,0,Aliphatic_long_chain
DEC_3381,filtered,0,heavy_metal
DEC_2204,filtered,0,azo_A(324)
DEC_4023,skipped,0,
DEC_0768,skipped,0,
DEC_3774,skipped,0,
DEC_1142,skipped,0,
DEC_1264,skipped,0,
DEC_0756,skipped,0,
DEC_1864,skipped,0,
DEC_4371,skipped,0,
DEC_0671,skipped,0,
DEC_2522,skipped,0,
DEC_4307,skipped,0,
DEC_1445,skipped,0,
DEC_1000,skipped,0,
DEC_3908,skipped,0,
DEC_3856,skipped,0,
DEC_4357,skipped,0,
DEC_2669,skipped,0,
DEC_4599,skipped,0,
DEC_2314,skipped,0,
DEC_2292,skipped,0,
DEC_0733,skipped,0,
DEC_3986,skipped,0,
DEC_4290,skipped,0,
DEC_4325,skipped,0,
DEC_2253,filtered,0,alkyl_halide
DEC_4348,skipped,0,
DEC_1591,skipped,0,
DEC_2587,skipped,0,
DEC_2146,skipped,0,
DEC_0492,skipped,0,
DEC_1132,skipped,0,
DEC_2572,skipped,0,
DEC_2781,skipped,0,
DEC_2748,skipped,0,
DEC_0654,skipped,0,
DEC_1442,skipped,0,
DEC_2627,skipped,0,
DEC_0512,skipped,0,
DEC_3517,skipped,0,
DEC_1606,skipped,0,
DEC_2861,skipped,0,
DEC_2049,filtered,0,Aliphatic_long_chain
DEC_3796,skipped,0,
DEC_1311,skipped,0,
DEC_0093,skipped,0,
DEC_4602,skipped,0,
DEC_1650,filtered,0,acyclic_C=C-O
DEC_2272,skipped,0,
DEC_3382,filtered,0,Aliphatic_long_chain
DEC_1028,skipped,0,
DEC_1131,skipped,0,
DEC_1594,skipped,0,
DEC_0806,skipped,0,
DEC_3387,skipped,0,
DEC_4031,skipped,0,
DEC_4024,skipped,0,
DEC_4052,skipped,0,
DEC_1214,skipped,0,
DEC_1207,skipped,0,
DEC_2091,skipped,0,
DEC_1085,skipped,0,
DEC_3394,skipped,0,
DEC_4353,skipped,0,
DEC_0132,skipped,0,
DEC_3482,skipped,0,
DEC_0860,skipped,0,
DEC_4236,skipped,0,
DEC_4610,skipped,0,
DEC_2774,skipped,0,
DEC_0903,skipped,0,
DEC_2466,skipped,0,
DEC_4776,skipped,0,
DEC_0038,skipped,0,
DEC_0314,skipped,0,
DEC_3570,skipped,0,
DEC_0745,skipped,0,
DEC_3890,skipped,0,
DEC_4164,skipped,0,
DEC_1618,filtered,0,iodine
DEC_0032,skipped,0,
DEC_0363,skipped,0,
DEC_3812,skipped,0,
DEC_1030,skipped,0,
DEC_0536,skipped,0,
DEC_3791,skipped,0,
DEC_1787,filtered,0,Three-membered_heterocycle
DEC_3716,skipped,0,
DEC_4017,skipped,0,
DEC_1454,skipped,0,
DEC_2079,filtered,0,Michael_acceptor_1
DEC_4156,skipped,0,
DEC_4026,skipped,0,
DEC_2262,skipped,0,
ACT_094,skipped,0,
ACT_015,skipped,0,
DEC_4780,skipped,0,
DEC_0422,skipped,0,
DEC_4459,skipped,0,
DEC_2405,filtered,0,aniline
DEC_2101,filtered,0,isolated_alkene
DEC_0632,skipped,0,
DEC_0386,skipped,0,
DEC_1325,skipped,0,
DEC_0445,skipped,0,
DEC_2109,filtered,0,Aliphatic_long_chain
DEC_3758,skipped,0,
DEC_1439,skipped,0,
DEC_1447,skipped,0,
DEC_2847,skipped,0,
DEC_3697,skipped,0,
DEC_3324,skipped,0,
DEC_4332,skipped,0,
DEC_0455,skipped,0,
DEC_3703,skipped,0,
DEC_3094,skipped,0,
DEC_4161,skipped,0,
DEC_2372,skipped,0,
DEC_1834,filtered,0,indol_3yl_alk(461)
DEC_0183,skipped,0,
DEC_0147,skipped,0,
DEC_3743,skipped,0,
DEC_0162,skipped,0,
DEC_2589,skipped,0,
DEC_4612,skipped,0,
DEC_2700,skipped,0,
DEC_0200,skipped,0,
DEC_0793,skipped,0,
ACT_013,skipped,0,
DEC_4518,skipped,0,
DEC_3450,skipped,0,
DEC_3648,skipped,0,
DEC_1163,skipped,0,
DEC_1794,filtered,0,Michael_acceptor_1
DEC_0137,skipped,0,
DEC_2413,filtered,0,Michael_acceptor_1
DEC_4030,skipped,0,
DEC_3106,skipped,0,
DEC_0441,skipped,0,
DEC_3145,skipped,0,
DEC_0128,skipped,0,
DEC_1725,skipped,0,
DEC_3115,skipped,0,
DEC_4079,skipped,0,
DEC_4521,skipped,0,
DEC_0742,skipped,0,
DEC_0377,skipped,0,
DEC_3672,skipped,0,
DEC_4216,skipped,0,
DEC_2233,skipped,0,
DEC_3579,skipped,0,
DEC_0514,skipped,0,
DEC_2929,filtered,0,Michael_acceptor_1
DEC_0729,skipped,0,
DEC_4467,skipped,0,
DEC_2144,skipped,0,
DEC_0153,skipped,0,
DEC_0360,skipped,0,
DEC_0220,skipped,0,
DEC_3915,skipped,0,
DEC_2064,filtered,0,hydantoin
DEC_4346,skipped,0,
DEC_2351,filtered,0,Aliphatic_long_chain
DEC_0236,skipped,0,
DEC_0914,skipped,0,
DEC_0795,skipped,0,
DEC_3507,skipped,0,
DEC_1829,skipped,0,
DEC_3905,skipped,0,
DEC_3332,filtered,0,thioester
DEC_1431,skipped,0,
DEC_4086,skipped,0,
DEC_0528,skipped,0,
DEC_1859,filtered,0,thioester
DEC_0448,skipped,0,
DEC_3622,skipped,0,
DEC_0805,skipped,0,
DEC_3577,skipped,0,
DEC_2240,filtered,0,quinone_A(370)
DEC_4534,skipped,0,
DEC_4455,skipped,0,
DEC_4635,skipped,0,
DEC_3267,filtered,0,Aliphatic_long_chain
DEC_3068,skipped,0,
DEC_1157,skipped,0,
DEC_1807,filtered,0,iodine
DEC_0385,skipped,0,
DEC_4197,skipped,0,
DEC_3103,filtered,0,hydroxamic_acid
DEC_1373,skipped,0,
DEC_4597,skipped,0,
ACT_047,skipped,0,
DEC_1137,skipped,0,
DEC_4735,skipped,0,
DEC_3906,skipped,0,
DEC_3825,skipped,0,
DEC_0865,skipped,0,
DEC_3857,skipped,0,
DEC_0969,skipped,0,
ACT_028,skipped,0,
DEC_2764,skipped,0,
DEC_1226,skipped,0,
DEC_2283,skipped,0,
DEC_0476,skipped,0,
DEC_4704,skipped,0,
DEC_0291,skipped,0,
DEC_3244,skipped,0,
DEC_4739,skipped,0,
DEC_2408,skipped,0,
DEC_3360,filtered,0,Aliphatic_long_chain
DEC_4536,skipped,0,
DEC_1561,skipped,0,
DEC_0619,skipped,0,
DEC_0692,skipped,0,
DEC_2226,skipped,0,
DEC_3574,skipped,0,
DEC_1281,skipped,0,
DEC_3551,skipped,0,
DEC_3543,skipped,0,
DEC_0954,skipped,0,
DEC_1780,filtered,0,Three-membered_heterocycle
DEC_2406,skipped,0,
DEC_1255,skipped,0,
DEC_0362,skipped,0,
DEC_0690,skipped,0,
DEC_2882,skipped,0,
DEC_1818,skipped,0,
DEC_3696,skipped,0,
DEC_0450,skipped,0,
DEC_2616,skipped,0,
DEC_2376,filtered,0,Michael_acceptor_1
DEC_3818,skipped,0,
DEC_1762,filtered,0,aldehyde
DEC_4013,skipped,0,
DEC_1273,skipped,0,
DEC_4058,skipped,0,
DEC_2227,skipped,0,
DEC_4046,skipped,0,
ACT_038,skipped,0,
DEC_0054,skipped,0,
DEC_4489,skipped,0,
DEC_0664,skipped,0,
DEC_3945,skipped,0,
DEC_3158,filtered,0,Aliphatic_long_chain
DEC_0049,skipped,0,
DEC_0621,skipped,0,
DEC_1612,skipped,0,
DEC_2769,skipped,0,
DEC_3513,skipped,0,
DEC_2092,skipped,0,
DEC_3689,skipped,0,
DEC_3274,skipped,0,
DEC_0267,skipped,0,
DEC_0143,skipped,0,
DEC_2643,skipped,0,
DEC_2716,skipped,0,
DEC_1077,skipped,0,
DEC_0717,skipped,0,
DEC_4491,skipped,0,
DEC_3827,skipped,0,
DEC_1567,skipped,0,
DEC_0547,skipped,0,
DEC_2155,filtered,0,anil_di_alk_B(251)
DEC_2845,skipped,0,
DEC_2664,skipped,0,
DEC_3725,skipped,0,
DEC_3862,skipped,0,
DEC_4228,skipped,0,
DEC_3919,skipped,0,
DEC_4514,skipped,0,
DEC_3221,filtered,0,ene_five_het_B(90)
DEC_0854,skipped,0,
DEC_3564,skipped,0,
DEC_3708,skipped,0,
DEC_2465,skipped,0,
DEC_0894,skipped,0,
DEC_3891,skipped,0,
DEC_0348,skipped,0,
DEC_3179,skipped,0,
DEC_1013,skipped,0,
DEC_2203,skipped,0,
DEC_1011,skipped,0,
DEC_3824,skipped,0,
DEC_4722,skipped,0,
DEC_4457,skipped,0,
DEC_1863,filtered,0,Thiocarbonyl_group
DEC_0951,skipped,0,
DEC_3069,filtered,0,aniline
DEC_1319,skipped,0,
DEC_2568,skipped,0,
DEC_3525,skipped,0,
DEC_4598,skipped,0,
DEC_2628,skipped,0,
DEC_3101,skipped,0,
DEC_3200,skipped,0,
DEC_3552,skipped,0,
DEC_4522,skipped,0,
DEC_2766,skipped,0,
DEC_3148,skipped,0,
DEC_2831,skipped,0,
DEC_3293,filtered,0,imine_1
DEC_1021,skipped,0,
DEC_2196,skipped,0,
DEC_1329,skipped,0,
DEC_1866,filtered,0,phthalimide
DEC_3260,filtered,0,triple_bond
DEC_1903,skipped,0,
DEC_4535,skipped,0,
DEC_1084,skipped,0,
DEC_1120,skipped,0,
DEC_0822,skipped,0,
DEC_3833,skipped,0,
DEC_3913,skipped,0,
DEC_1043,skipped,0,
DEC_0910,skipped,0,
DEC_0688,skipped,0,
DEC_2517,skipped,0,
DEC_0983,skipped,0,
DEC_1352,skipped,0,
DEC_2138,skipped,0,
DEC_1303,skipped,0,
DEC_2084,skipped,0,
DEC_3685,skipped,0,
DEC_4145,skipped,0,
DEC_1186,failed,0,"meeko: RDKit molecule has 2 fragments. Must have 1.
"
DEC_2934,skipped,0,
DEC_4681,skipped,0,
DEC_4272,skipped,0,
DEC_4668,skipped,0,
DEC_3270,skipped,0,
DEC_0750,skipped,0,
DEC_2025,skipped,0,
DEC_0466,skipped,0,
DEC_0156,skipped,0,
DEC_3533,skipped,0,
DEC_3681,skipped,0,
DEC_1581,skipped,0,
DEC_2515,skipped,0,
DEC_1592,skipped,0,
DEC_0521,skipped,0,
DEC_1616,filtered,0,stilbene
DEC_1185,skipped,0,
DEC_4238,skipped,0,
DEC_2843,skipped,0,
DEC_0682,skipped,0,
DEC_3563,skipped,0,
DEC_2246,skipped,0,
DEC_0030,skipped,0,
DEC_0893,skipped,0,
DEC_0506,skipped,0,
DEC_3167,filtered,0,Aliphatic_long_chain
DEC_2048,skipped,0,
DEC_0599,skipped,0,
DEC_1868,filtered,0,iodine
DEC_2685,skipped,0,
DEC_3294,filtered,0,heavy_metal
DEC_0833,skipped,0,
DEC_2266,filtered,0,alkyl_halide
DEC_2270,filtered,0,cumarine
DEC_0988,skipped,0,
DEC_1844,filtered,0,Aliphatic_long_chain
DEC_2821,skipped,0,
DEC_2873,skipped,0,
DEC_1161,skipped,0,
DEC_2291,filtered,0,imine_1
DEC_2972,filtered,0,hydroxamic_acid
DEC_0349,skipped,0,
DEC_1257,skipped,0,
DEC_1409,skipped,0,
ACT_069,skipped,0,
DEC_1846,filtered,0,aniline
DEC_1128,skipped,0,
DEC_2206,skipped,0,
DEC_4777,skipped,0,
DEC_2081,skipped,0,
DEC_1988,filtered,0,thioester
DEC_1978,filtered,0,Polycyclic_aromatic_hydrocarbon_2
DEC_1278,skipped,0,
DEC_3397,skipped,0,
DEC_3669,skipped,0,
DEC_1510,skipped,0,
DEC_4038,skipped,0,
DEC_4401,skipped,0,
DEC_2713,skipped,0,
DEC_3515,skipped,0,
DEC_2751,skipped,0,
DEC_3635,skipped,0,
DEC_0511,skipped,0,
DEC_4771,skipped,0,
DEC_2028,filtered,0,Aliphatic_long_chain
DEC_1841,filtered,0,hydroxamic_acid
DEC_3119,filtered,0,triple_bond
DEC_4505,skipped,0,
DEC_4633,skipped,0,
DEC_2450,skipped,0,
DEC_3975,skipped,0,
DEC_1949,skipped,0,
DEC_1545,skipped,0,
DEC_1986,skipped,0,
DEC_2720,skipped,0,
DEC_3661,skipped,0,
DEC_3942,skipped,0,
DEC_1398,skipped,0,
DEC_4557,skipped,0,
DEC_2731,skipped,0,
DEC_1429,skipped,0,
DEC_1514,skipped,0,
DEC_3114,skipped,0,
DEC_0428,filtered,0,beta-keto/anhydride
DEC_0387,skipped,0,
DEC_2403,filtered,0,alkyl_halide
DEC_3486,skipped,0,
DEC_2630,skipped,0,
DEC_1745,filtered,0,anil_di_alk_E(186)
DEC_1966,filtered,0,imine_1
DEC_4388,skipped,0,
DEC_3372,skipped,0,
DEC_1083,skipped,0,
DEC_4442,skipped,0,
DEC_1385,skipped,0,
DEC_0698,skipped,0,
DEC_2202,filtered,0,nitro_group
DEC_2236,filtered,0,quinone_A(370)
DEC_0110,skipped,0,
DEC_3988,skipped,0,
DEC_3514,skipped,0,
DEC_3762,skipped,0,
DEC_1552,skipped,0,
DEC_3555,skipped,0,
DEC_3550,skipped,0,
DEC_0449,skipped,0,
DEC_1666,filtered,0,Aliphatic_long_chain
DEC_0341,skipped,0,
DEC_3643,skipped,0,
DEC_4148,skipped,0,
DEC_4687,skipped,0,
DEC_3971,skipped,0,
DEC_2348,filtered,0,phenol_ester
DEC_1928,filtered,0,indol_3yl_alk(461)
DEC_1053,skipped,0,
DEC_2493,skipped,0,
DEC_0100,skipped,0,
DEC_2809,skipped,0,
DEC_2290,filtered,0,iodine
DEC_4575,skipped,0,
DEC_3694,skipped,0,
DEC_2825,skipped,0,
DEC_3353,filtered,0,aniline
DEC_1511,skipped,0,
DEC_0269,skipped,0,
DEC_4660,skipped,0,
DEC_3484,skipped,0,
DEC_3190,skipped,0,
DEC_1943,skipped,0,
DEC_4021,skipped,0,
DEC_2009,filtered,0,imine_1
DEC_1941,filtered,0,Aliphatic_long_chain
DEC_0553,skipped,0,
DEC_3698,skipped,0,
DEC_2511,skipped,0,
DEC_2267,filtered,0,Perfluorinated_chain
DEC_4182,skipped,0,
DEC_0555,skipped,0,
DEC_0917,skipped,0,
DEC_1613,filtered,0,aniline
DEC_2846,skipped,0,
DEC_1474,skipped,0,
DEC_1089,skipped,0,
DEC_3455,skipped,0,
DEC_0297,skipped,0,
DEC_0478,skipped,0,
DEC_0916,skipped,0,
DEC_4016,skipped,0,
DEC_3258,filtered,0,aldehyde
DEC_0402,skipped,0,
DEC_1811,filtered,0,Aliphatic_long_chain
DEC_2815,skipped,0,
DEC_2510,skipped,0,
DEC_0335,skipped,0,
DEC_2694,skipped,0,
DEC_2010,filtered,0,nitro_group
DEC_3483,skipped,0,
DEC_4062,skipped,0,
DEC_4239,skipped,0,
DEC_1315,skipped,0,
DEC_4753,skipped,0,
DEC_3327,skipped,0,
DEC_4434,skipped,0,
DEC_2385,skipped,0,
DEC_1294,skipped,0,
DEC_0736,skipped,0,
DEC_1803,filtered,0,Aliphatic_long_chain
DEC_3823,skipped,0,
DEC_4448,skipped,0,
DEC_1701,filtered,0,Aliphatic_long_chain
DEC_3674,skipped,0,
DEC_3318,skipped,0,
DEC_0199,skipped,0,
DEC_3611,skipped,0,
DEC_1119,skipped,0,
DEC_4068,skipped,0,
DEC_0904,skipped,0,
DEC_1879,skipped,0,
DEC_3519,skipped,0,
DEC_1087,skipped,0,
DEC_4741,skipped,0,
DEC_2469,skipped,0,
DEC_1940,filtered,0,nitro_group
DEC_0025,skipped,0,
DEC_2827,skipped,0,
DEC_2937,skipped,0,
DEC_2806,skipped,0,
DEC_2244,skipped,0,
DEC_0764,skipped,0,
DEC_0985,skipped,0,
DEC_2263,filtered,0,charged_oxygen_or_sulfur_atoms
DEC_2528,skipped,0,
DEC_3189,filtered,0,aldehyde
DEC_0233,skipped,0,
DEC_0017,skipped,0,
DEC_3042,filtered,0,imine_1
DEC_4525,skipped,0,
DEC_1283,skipped,0,
DEC_2672,skipped,0,
DEC_3364,filtered,0,imine_1
DEC_4125,skipped,0,
DEC_4716,skipped,0,
DEC_2279,skipped,0,
DEC_2325,skipped,0,
DEC_0591,skipped,0,
DEC_2526,skipped,0,
DEC_1959,filtered,0,nitro_group
DEC_4640,skipped,0,
DEC_3752,skipped,0,
DEC_2417,skipped,0,
DEC_3067,skipped,0,
DEC_2461,skipped,0,
DEC_0413,skipped,0,
DEC_2698,skipped,0,
DEC_4134,skipped,0,
DEC_2502,skipped,0,
DEC_0705,skipped,0,
DEC_3427,skipped,0,
DEC_2722,skipped,0,
DEC_2996,filtered,0,imine_1
DEC_3970,skipped,0,
DEC_1318,skipped,0,
DEC_0824,skipped,0,
DEC_1222,skipped,0,
DEC_2899,skipped,0,
DEC_0575,skipped,0,
DEC_1146,skipped,0,
DEC_3096,filtered,0,aniline
DEC_2023,skipped,0,
DEC_0409,skipped,0,
DEC_4377,skipped,0,
DEC_2902,skipped,0,
DEC_4093,skipped,0,
DEC_2979,skipped,0,
DEC_0646,skipped,0,
DEC_2308,filtered,0,Aliphatic_long_chain
DEC_2521,skipped,0,
DEC_3343,filtered,0,imine_1
DEC_0426,skipped,0,
DEC_1312,skipped,0,
DEC_2020,skipped,0,
DEC_1809,filtered,0,Michael_acceptor_1
DEC_1744,skipped,0,
DEC_4570,skipped,0,
DEC_2532,skipped,0,
DEC_1199,skipped,0,
DEC_0414,skipped,0,
DEC_3736,skipped,0,
DEC_3652,skipped,0,
DEC_1578,skipped,0,
DEC_4110,skipped,0,
DEC_2054,skipped,0,
DEC_3650,skipped,0,
DEC_3215,filtered,0,cumarine
DEC_4412,skipped,0,
DEC_3002,skipped,0,
DEC_0254,skipped,0,
DEC_2644,skipped,0,
DEC_0432,skipped,0,
DEC_2160,skipped,0,
DEC_1815,filtered,0,Aliphatic_long_chain
DEC_1412,skipped,0,
DEC_2245,skipped,0,
DEC_2794,skipped,0,
DEC_1379,skipped,0,
DEC_3792,skipped,0,
DEC_3692,skipped,0,
DEC_0870,skipped,0,
DEC_2850,skipped,0,
DEC_4089,skipped,0,
DEC_3897,skipped,0,
DEC_3282,filtered,0,Aliphatic_long_chain
DEC_1984,skipped,0,
DEC_1381,skipped,0,
DEC_4221,skipped,0,
DEC_4707,skipped,0,
DEC_4625,skipped,0,
DEC_1129,skipped,0,
DEC_1090,skipped,0,
DEC_2121,skipped,0,
DEC_2153,filtered,0,thiol_2
DEC_0166,skipped,0,
DEC_4035,skipped,0,
DEC_1210,skipped,0,
DEC_0260,skipped,0,
DEC_1724,skipped,0,
DEC_0608,skipped,0,
DEC_3058,skipped,0,
DEC_3061,filtered,0,Michael_acceptor_1
DEC_3506,skipped,0,
DEC_0403,skipped,0,
DEC_4481,skipped,0,
DEC_4146,skipped,0,
DEC_1070,skipped,0,
DEC_2407,skipped,0,
DEC_0779,skipped,0,
DEC_1728,skipped,0,
DEC_0967,skipped,0,
DEC_4488,skipped,0,
DEC_4592,skipped,0,
DEC_3304,skipped,0,
DEC_1486,skipped,0,
DEC_2021,skipped,0,
DEC_4416,skipped,0,
DEC_4116,skipped,0,
DEC_0007,skipped,0,
