compound_id,matched_to,chembl_id,smiles,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge,max_tc_to_actives
DEC_0355,ACT_010,CHEMBL11971,CN(CCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O)CC(=O)O,340.4200000000001,1.694,3,4,11,106.94000000000001,24,0,0.14285714285714285
DEC_0356,ACT_010,CHEMBL417797,CN(CCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O)CC(=O)O,354.4470000000001,2.0840999999999994,3,4,12,106.94000000000001,25,0,0.14285714285714285
DEC_0357,ACT_010,CHEMBL12837,O=NN(CCF)C(=O)NC1CCC(NC(=O)N(CCCl)N=O)CC1,366.78100000000023,1.8919,2,6,8,123.53999999999999,24,0,0.14457831325301204
DEC_0358,ACT_010,CHEMBL417431,CC1(C)CC1C(=O)N/C(=C\CCCCSCC(=O)C(=O)O)C(=O)O,357.42800000000005,1.6743999999999999,3,5,11,120.77,24,0,0.14705882352941177
DEC_0359,ACT_010,CHEMBL8982,CN(C)Cc1ccc(CSCCNc2n[s+]([O-])nc2N)o1,329.4510000000001,1.7863,2,8,8,103.27,21,0,0.14772727272727273
DEC_0360,ACT_010,CHEMBL9380,CN(C)Cc1ccc(CSCCNc2n[s+]([O-])nc2N)s1,345.51900000000006,2.2548,2,8,8,90.13,21,0,0.14942528735632185
DEC_0361,ACT_010,CHEMBL30500,O=C(NCCNCC(O)COc1cccc2c1OCCO2)c1cccs1,378.45000000000016,1.2786000000000004,3,7,9,89.05000000000001,26,0,0.1590909090909091
DEC_0362,ACT_010,CHEMBL276162,COC(=O)CSCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O,357.47200000000015,2.5838,2,5,11,92.7,24,0,0.16049382716049382
DEC_0363,ACT_010,CHEMBL41839,CC(C)NCC(O)CON=C(C(C)C)C(C)C.O=C(O)C(=O)O,334.41300000000007,1.1854999999999993,4,6,8,128.45,23,0,0.16363636363636364
DEC_0364,ACT_010,CHEMBL275476,CN(C)Cc1cccc(CSCCNc2n[s+]([O-])nc2N)c1,339.49,2.1933,2,7,8,90.13,22,0,0.16455696202531644
DEC_0365,ACT_010,CHEMBL276751,CC(C)NCC(O)COc1ccc(/C=C/CO)cc1Br,344.249,2.1922999999999995,3,4,8,61.72,20,0,0.16666666666666666
DEC_0366,ACT_010,CHEMBL14535,CC(C)NCC(O)COc1cc(/C=C/CO)ccc1Br,344.249,2.1922999999999995,3,4,8,61.72,20,0,0.16666666666666666
DEC_0367,ACT_010,CHEMBL12030,CC1(C)CC1C(=O)N/C(=C\CCCCCNC1=NCCN1)C(=O)O,336.43600000000004,1.226400000000001,4,5,9,102.82000000000001,24,0,0.16853932584269662
DEC_0368,ACT_010,CHEMBL286681,O=C(Cc1ccccc1[N+](=O)[O-])NCCNCC(O)COc1ccccc1,373.40900000000005,1.2829999999999995,3,6,11,113.73,27,0,0.17073170731707318
DEC_0369,ACT_010,CHEMBL11125,CC(C)NCC(O)COc1ccc(Cc2nc(Br)c[nH]2)cc1,368.275,2.5007,3,4,8,70.16999999999999,22,0,0.17142857142857143
DEC_0370,ACT_010,CHEMBL280098,C(=C\COc1ccc(C2=NCCN2)cc1)\COc1ccc(C2=NCCN2)cc1,376.4600000000001,2.4002,2,6,8,67.24,28,0,0.17142857142857143
DEC_0371,ACT_010,CHEMBL14660,C(=C/COc1ccc(C2=NCCN2)cc1)\COc1ccc(C2=NCCN2)cc1,376.4600000000001,2.4002,2,6,8,67.24,28,0,0.17142857142857143
DEC_0372,ACT_010,CHEMBL287766,CCCC(CCC)=NOCC(O)CNC(C)(C)C.O=C(O)C(=O)O,348.44000000000005,1.8638,4,6,9,128.45,24,0,0.1724137931034483
DEC_0373,ACT_010,CHEMBL275318,CC1(C)CC1C(=O)N/C(=C\CCCCCSCC(N)C(=O)O)C(=O)O,372.487,1.8226999999999998,4,5,12,129.72,25,0,0.17333333333333334
DEC_0374,ACT_010,CHEMBL27118,CC(O)CN(CC(C)O)CC(O)COc1cccc2ccccc12,333.42800000000005,1.6430999999999993,3,5,9,73.16000000000001,24,0,0.175
DEC_0375,ACT_010,CHEMBL766,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,358.46000000000004,1.4326000000000003,4,5,11,129.72,24,0,0.17567567567567569
DEC_0376,ACT_010,CHEMBL11918,CC1(C)CC1C(=O)N/C(=C\CCCCCSCC(N)=O)C(=O)O,342.461,1.8961000000000001,3,4,11,109.49,23,0,0.17647058823529413
DEC_0377,ACT_010,CHEMBL15733,CC/N=C(\NC#N)NCCSCCn1nc(-c2ccccc2)ccc1=O,370.482,1.6796799999999996,2,5,8,95.1,26,0,0.17647058823529413
DEC_0378,ACT_010,CHEMBL11996,CC1(C)CC1C(=O)N/C(=C\CCCSCC(N)C(=O)O)C(=O)O,344.43300000000005,1.0425000000000006,4,5,10,129.72,23,0,0.1780821917808219
DEC_0379,ACT_010,CHEMBL23443,COc1cc(N(CC(=O)O)C(=O)C(C)CS)cc(OC)c1OC,343.4010000000001,1.6958999999999997,2,6,8,85.30000000000001,23,0,0.1780821917808219
DEC_0380,ACT_010,CHEMBL15555,CCC/N=C(\NC#N)NCCSCn1nc(-c2ccccc2)ccc1=O,370.482,2.0272799999999997,2,5,8,95.1,26,0,0.17894736842105263
DEC_0381,ACT_010,CHEMBL11925,CC(=O)NCCCCC/C=C(\NC(=O)C1CC1(C)C)C(=O)O.CC(C)=O,368.47400000000016,2.409,3,4,9,112.57000000000002,26,0,0.1794871794871795
DEC_0382,ACT_010,CHEMBL274519,NCCc1c[nH]cn1.N[C@H](COCc1ccccc1)Cc1c[nH]cn1,342.44700000000006,1.4072000000000005,4,5,8,118.63000000000001,25,0,0.1827956989247312
DEC_0383,ACT_010,CHEMBL18875,NCCc1c[nH]cn1.N[C@@H](COCc1ccccc1)Cc1c[nH]cn1,342.44700000000006,1.4072000000000005,4,5,8,118.63000000000001,25,0,0.1827956989247312
DEC_0384,ACT_010,CHEMBL16258,CCCCCCCC(C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(O)CS,360.5640000000001,2.530700000000001,4,4,11,78.43,24,0,0.18292682926829268
DEC_0385,ACT_010,CHEMBL20798,O=C(O)CC/C=C\C[C@@H]1[C@@H](NS(=O)(=O)c2ccc(F)cc2)CC[C@@H]1O,371.4300000000001,2.0546,3,4,8,103.7,25,0,0.18309859154929578
DEC_0386,ACT_010,CHEMBL16185,CCCCc1ccc(Nc2nc(O)c3ncn(COCCO)c3n2)cc1,357.4140000000001,2.5845000000000002,3,7,9,105.32000000000001,26,0,0.18681318681318682
DEC_0387,ACT_010,CHEMBL23434,N#Cc1ccccc1OCC(O)CNCCNC(=O)COc1ccccc1,369.4210000000001,1.08278,3,6,11,103.61,27,0,0.18681318681318682
DEC_0388,ACT_010,CHEMBL278226,CCCCc1ccc(Nc2nc(N)c3ncn(COCCO)c3n2)cc1,356.4300000000001,2.4611,3,7,9,111.11,26,0,0.18811881188118812
DEC_0389,ACT_010,CHEMBL274246,C=CCOc1ccccc1OCC(=O)NCCNCC(O)c1ccccc1,370.449,2.0695999999999994,3,5,12,79.82000000000001,27,0,0.18840579710144928
DEC_0390,ACT_010,CHEMBL279051,CCOc1ccc(N(CC(=O)O)C(=O)C(C)CS)cc1OCC,341.4290000000001,2.4675000000000002,2,5,9,76.07000000000001,23,0,0.18840579710144928
DEC_0391,ACT_010,CHEMBL21547,O=C(O)CN(CCN(CC(=O)O)c1ccccc1O)c1ccccc1O,360.3660000000001,1.5800000000000007,4,6,9,121.54,26,0,0.18867924528301888
DEC_0392,ACT_010,CHEMBL15447,C/N=C(\NC#N)NCCSCCCn1nc(-c2ccccc2)ccc1=O,370.482,1.6796799999999996,2,5,8,95.1,26,0,0.19047619047619047
DEC_0393,ACT_010,CHEMBL440772,O=C(O)COCCCC[C@H]1[C@H](F)CC[C@@H]1NS(=O)(=O)c1ccccc1,373.4460000000001,2.3531000000000004,2,4,10,92.69999999999999,25,0,0.19047619047619047
DEC_0394,ACT_010,CHEMBL19287,NCCc1c[nH]cn1.N[C@@H](COCC1CCCCC1)Cc1c[nH]cn1,348.495,1.7872999999999992,4,5,8,118.63000000000001,25,0,0.19148936170212766
DEC_0395,ACT_010,CHEMBL278743,NCCc1c[nH]cn1.N[C@H](COCC1CCCCC1)Cc1c[nH]cn1,348.495,1.7872999999999992,4,5,8,118.63000000000001,25,0,0.19148936170212766
DEC_0396,ACT_010,CHEMBL276515,C/N=C(\NC#N)NCCCCOCn1nc(-c2ccccc2)ccc1=O,354.41400000000004,1.3106799999999994,2,5,8,104.33000000000001,26,0,0.1919191919191919
DEC_0397,ACT_010,CHEMBL32039,COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,334.3760000000001,1.2742,2,8,8,114.74,24,0,0.19230769230769232
DEC_0398,ACT_010,CHEMBL20933,O=C(O)COCCCCC1=CCC[C@@H]1NS(=O)(=O)c1ccccc1,353.4400000000001,2.3252000000000006,2,4,10,92.69999999999999,24,0,0.1951219512195122
DEC_0399,ACT_010,CHEMBL25609,CCCOCC/N=C(\N)Nc1nc(-c2ccc(CNC(C)=O)o2)cs1,365.45900000000006,2.1923999999999992,3,6,9,114.77,25,0,0.1956521739130435
DEC_0400,ACT_010,CHEMBL40783,CCCC(CCC)=NOCC(O)CNC(C)C.O=C(O)C(=O)O,334.41300000000007,1.4736999999999996,4,6,10,128.45,23,0,0.19642857142857142
DEC_0401,ACT_010,CHEMBL23392,O=C(Cc1ccc([N+](=O)[O-])cc1)NCCNCC(O)COc1ccccc1,373.4090000000001,1.2829999999999995,3,6,11,113.73,27,0,0.19718309859154928
DEC_0402,ACT_010,CHEMBL279139,CC(C)NCC(O)COc1ccc(Br)cc1/C=C/CO,344.2490000000001,2.1923,3,4,8,61.72,20,0,0.19736842105263158
DEC_0403,ACT_010,CHEMBL7663,CCOC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F,356.39400000000006,1.4577,3,6,9,96.89000000000001,25,0,0.19753086419753085
DEC_0404,ACT_011,CHEMBL36510,C=C1/C(=C\C=C\C2CCCC([C@H](C)CC#CC(C)(C)O)C2(C)C)C[C@@H](O)C[C@@H]1O,400.6030000000001,4.783800000000006,3,3,4,60.69,29,0,0.10891089108910891
DEC_0405,ACT_011,CHEMBL290789,C=C1/C(=C\C=C\C2CCCC([C@@H](C)CC#CC(C)(C)O)C2(C)C)C[C@@H](O)C[C@@H]1O,400.6030000000001,4.783800000000006,3,3,4,60.69,29,0,0.10891089108910891
DEC_0406,ACT_011,CHEMBL284121,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)CC#CC(C)(C)O)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,410.5980000000001,4.848000000000006,3,3,3,60.69,30,0,0.125
DEC_0407,ACT_011,CHEMBL35115,C=C1/C(=C\C=C2/CCCC3(C)C([C@H](C)CC#CC(C)(C)O)=CCC23)C[C@@H](O)C[C@@H]1O,410.5980000000001,4.848000000000006,3,3,3,60.69,30,0,0.125
DEC_0408,ACT_011,CHEMBL266322,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@H](C)[C@H]3O,384.4720000000001,4.770200000000005,1,5,3,68.9,28,0,0.14018691588785046
DEC_0409,ACT_011,CHEMBL267693,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@@H](C)[C@H]3O,384.4720000000001,4.770200000000005,1,5,3,68.9,28,0,0.14018691588785046
DEC_0410,ACT_011,CHEMBL267208,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@H](C)[C@@H]3O,384.4720000000001,4.770200000000005,1,5,3,68.9,28,0,0.14018691588785046
DEC_0411,ACT_011,CHEMBL7840,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](CC)[C@@H](C)[C@@H]3O,384.4720000000001,4.770200000000005,1,5,3,68.9,28,0,0.14018691588785046
DEC_0412,ACT_011,CHEMBL11430,Oc1c(Cl)c(OCC(F)(F)F)nc(C(Cl)(Cl)Cl)c1Cl,379.376,4.8618,1,3,2,42.35,19,0,0.14084507042253522
DEC_0413,ACT_011,CHEMBL24214,[O-][S+](Cc1[nH]c2ccccc2c1[S+]([O-])c1ccccc1)c1ccccc1,379.50600000000003,4.642400000000003,1,2,5,61.91,26,0,0.1411764705882353
DEC_0414,ACT_011,CHEMBL6883,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C(C)C)[C@H](C)[C@@H]3O,398.4990000000001,5.016200000000006,1,5,3,68.9,29,0,0.14285714285714285
DEC_0415,ACT_011,CHEMBL269359,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C(C)C)[C@@H](C)[C@H]3O,398.4990000000001,5.016200000000006,1,5,3,68.9,29,0,0.14285714285714285
DEC_0416,ACT_011,CHEMBL266921,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C(C)C)[C@@H](C)[C@@H]3O,398.4990000000001,5.016200000000006,1,5,3,68.9,29,0,0.14285714285714285
DEC_0417,ACT_011,CHEMBL266050,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)(C)[C@H](C)[C@@H]3O,384.4720000000001,4.770200000000005,1,5,2,68.9,28,0,0.14432989690721648
DEC_0418,ACT_011,CHEMBL266552,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)OC(C)(C)[C@H](C)[C@H]3O,384.4720000000001,4.770200000000005,1,5,2,68.9,28,0,0.14432989690721648
DEC_0419,ACT_011,CHEMBL28066,COC1(c2cc(F)cc(Sc3ccc4c(c3)CC/C4=N\O)c2)CCOCC1,387.4760000000002,4.753500000000004,1,5,4,51.05,27,0,0.14432989690721648
DEC_0420,ACT_011,CHEMBL278005,[O-][S+](CC(F)(F)C(F)(F)F)c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,400.37200000000007,5.048900000000003,1,2,5,51.74,27,0,0.14457831325301204
DEC_0421,ACT_011,CHEMBL24822,Cc1ccccc1-c1cc(C(O)(C#Cc2ccccc2)c2cncn2C)ccc1C#N,403.4850000000001,4.554800000000004,1,3,3,61.84,31,0,0.14606741573033707
DEC_0422,ACT_011,CHEMBL276567,CC(C)c1ccc(C(c2ccco2)c2ccc(C(C)C)cc(=O)c2O)c(O)c(=O)c1,406.4780000000002,4.838200000000006,2,5,5,87.74000000000001,30,0,0.14814814814814814
DEC_0423,ACT_011,CHEMBL274626,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2cscc2-c2nn[nH]n2)cc1,415.526,4.567440000000004,1,6,5,85.17,30,0,0.1485148514851485
DEC_0424,ACT_011,CHEMBL268748,CN1C(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCCCl)C3CCC12,406.0100000000002,4.603300000000004,1,2,2,40.540000000000006,28,0,0.14942528735632185
DEC_0425,ACT_011,CHEMBL277045,CN(C)Cc1ccccc1Sc1ccc(/C=C/I)cc1N,410.324,4.887300000000004,1,3,5,29.259999999999998,21,0,0.15
DEC_0426,ACT_011,CHEMBL10343,CN1C(=O)CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCCO)C3CCC12,387.5640000000002,3.3568000000000024,2,3,2,60.77000000000001,28,0,0.1511627906976744
DEC_0427,ACT_011,CHEMBL16127,C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1,388.53300000000013,4.664700000000004,2,5,4,70.92,27,0,0.1511627906976744
DEC_0428,ACT_011,CHEMBL286184,C=C1/C=C(\C)[C@H](CC)OC(=O)[C@H](C)C(=O)[C@@](O)(CO)C/C(Cl)=C/[C@@H](C)C1,384.90000000000015,3.291900000000002,2,5,2,83.83000000000001,26,0,0.1518987341772152
DEC_0429,ACT_011,CHEMBL149,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,414.50500000000034,3.5726000000000013,3,4,2,68.72,31,0,0.15454545454545454
DEC_0430,ACT_011,CHEMBL278794,O=C1NC(=O)c2c1c1c3ccccc3cnc1c1[nH]c3c(CCO)cccc3c21,381.3910000000002,3.440900000000002,3,4,2,95.08,29,0,0.15853658536585366
DEC_0431,ACT_011,CHEMBL20241,Brc1cccc(Br)c1N(Cc1ccccc1)C1=NCCN1,409.12500000000017,4.177400000000003,1,3,3,27.63,21,0,0.16049382716049382
DEC_0432,ACT_011,CHEMBL282933,Brc1cccc(Br)c1N(CC1CCCCC1)C1=NCCN1,415.17300000000034,4.557500000000004,1,3,3,27.63,21,0,0.16049382716049382
DEC_0433,ACT_011,CHEMBL30390,C/C(=N\N=C(/S)Nc1c(N)c2ccccc2c2ccccc12)c1ccccn1,385.4960000000001,5.092100000000003,3,4,3,75.66,28,0,0.16049382716049382
DEC_0434,ACT_011,CHEMBL32303,Cc1nnc2n1-c1sc(-c3cc(O)[nH]n3)cc1C(c1ccccc1Cl)=NC2,396.8630000000001,3.7373200000000013,2,6,2,91.97999999999999,27,0,0.16091954022988506
DEC_0435,ACT_011,CHEMBL275284,CN1C(=O)C=C[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCCCl)C3CCC12,403.99400000000014,4.379300000000004,1,2,2,40.540000000000006,28,0,0.16129032258064516
DEC_0436,ACT_011,CHEMBL16753,CC(C)(C)c1cc(-c2nnc(SCCC(=O)O)s2)cc(C(C)(C)C)c1O,394.5620000000001,5.072500000000005,2,6,5,83.31,26,0,0.16129032258064516
DEC_0437,ACT_011,CHEMBL33558,CC(C)(C)c1cccc(OCc2cccc(N3C(N)=NC(N)=NC3(C)C)c2)c1,379.5080000000001,3.7486000000000015,2,6,4,89.23,28,0,0.16129032258064516
DEC_0438,ACT_011,CHEMBL27079,Cc1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1CCO,417.2960000000002,4.720720000000004,3,5,4,83.2,28,0,0.16216216216216217
DEC_0439,ACT_011,CHEMBL20013,Brc1cccc(Br)c1N(CC1CC1)C1=NCCCN1,387.11900000000026,3.777300000000002,1,3,3,27.63,19,0,0.1625
DEC_0440,ACT_011,CHEMBL20415,CCCCCN(C1=NCCN1)c1c(Br)cccc1Br,389.13500000000005,4.167400000000003,1,3,5,27.63,19,0,0.1625
DEC_0441,ACT_011,CHEMBL20074,Brc1cccc(Br)c1N(CC1CCC1)C1=NCCN1,387.11900000000026,3.777300000000002,1,3,3,27.63,19,0,0.1625
DEC_0442,ACT_011,CHEMBL277652,Brc1cccc(Br)c1N(CC1CCCC1)C1=NCCN1,401.1460000000003,4.167400000000002,1,3,3,27.63,20,0,0.1625
DEC_0443,ACT_011,CHEMBL8977,CN(CCCl)[C@@H]1CCC2C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)[C@H]1O5,402.9660000000003,3.380600000000002,1,4,5,35.94,28,0,0.16304347826086957
DEC_0444,ACT_011,CHEMBL430283,CN1C(=O)C=C[C@]2(C)C3CC[C@@]4(C)C(CC[C@@]4(O)C#CCCCO)C3CCC12,385.5480000000002,3.1328000000000014,2,3,2,60.77000000000001,28,0,0.16304347826086957
DEC_0445,ACT_011,CHEMBL418755,CC(C)(C)c1ccc(Sc2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,387.89200000000005,4.022900000000003,1,4,3,67.75,26,0,0.16326530612244897
DEC_0446,ACT_011,CHEMBL267679,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)C(C)(C)[C@H]3O,384.4720000000001,4.770200000000005,1,5,2,68.9,28,0,0.16346153846153846
DEC_0447,ACT_011,CHEMBL7760,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)C(C)(C)[C@@H]3O,384.4720000000001,4.770200000000005,1,5,2,68.9,28,0,0.16346153846153846
DEC_0448,ACT_011,CHEMBL282709,CCN1C(=O)c2c(nc(N=[N+]=[N-])n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,392.4230000000002,3.151600000000002,1,6,4,122.72000000000001,29,0,0.16494845360824742
DEC_0449,ACT_011,CHEMBL281786,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,425.5690000000003,3.3876000000000017,2,5,4,62.16,31,0,0.16521739130434782
DEC_0450,ACT_011,CHEMBL280075,CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)s1,415.526,4.567440000000004,1,6,5,85.17,30,0,0.16666666666666666
DEC_0451,ACT_011,CHEMBL14671,CC(C)=CCSC1C=C(O)n2c(nc3c2C(=O)N(C)CN3C)N1Cc1ccccc1,425.55800000000016,3.7645000000000026,1,6,5,64.84,30,0,0.16666666666666666
DEC_0452,ACT_011,CHEMBL20907,CC(C)CCN(C1=NCCN1)c1c(Br)cccc1Br,389.13500000000005,4.0233000000000025,1,3,4,27.63,19,0,0.16666666666666666
DEC_0453,ACT_011,CHEMBL282044,CC1(C)N=C(N)N=C(N)N1c1cccc(COc2cc(Cl)c(Cl)cc2Cl)c1,426.7350000000001,4.411300000000002,2,6,4,89.22999999999999,27,0,0.16666666666666666
DEC_0454,ACT_012,CHEMBL281625,C1CCC(NCCN(CCNC2CCCCC2)CCNC2CCCCC2)CC1,392.6760000000003,4.055300000000002,3,4,12,39.33,28,0,0.13559322033898305
DEC_0455,ACT_012,CHEMBL28808,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COC(=O)NS(N)(=O)=O,412.5960000000001,5.061800000000003,2,4,12,98.48999999999998,28,0,0.1527777777777778
DEC_0456,ACT_012,CHEMBL21254,CCCCCCCCCCCCc1cccc(N2C(N)=NC(N)=NC2(C)C)c1,385.60000000000014,5.335500000000004,2,5,12,80.0,28,0,0.15584415584415584
DEC_0457,ACT_012,CHEMBL20021,CCCCC1(CCCC)C(=O)C(C(=O)C(C)C)=C(O)C(C(=O)C(C)C)=C1O,378.5090000000001,5.010300000000004,2,5,10,91.67,27,0,0.16455696202531644
DEC_0458,ACT_012,CHEMBL20050,CCCCCC1(CCCCC)C(=O)C(C(=O)C(C)C)=C(O)C(C(=O)C(C)C)=C1O,406.56300000000016,5.790500000000005,2,5,12,91.67,29,0,0.16455696202531644
DEC_0459,ACT_012,CHEMBL10966,O=C(O)CCC/C=C/C[C@@H]1[C@@H](COCc2ccccc2)C2CC1(c1ccccc1)CO2,420.5490000000002,5.377300000000005,1,3,11,55.760000000000005,31,0,0.1724137931034483
DEC_0460,ACT_012,CHEMBL10412,O=C(O)CCC/C=C/C[C@H]1[C@H](COCc2ccccc2)C2CC1(c1ccccc1)CO2,420.5490000000002,5.377300000000005,1,3,11,55.760000000000005,31,0,0.1724137931034483
DEC_0461,ACT_012,CHEMBL6502,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCC1,406.56300000000033,4.1197000000000035,2,5,12,83.83000000000001,29,0,0.17582417582417584
DEC_0462,ACT_012,CHEMBL7604,Cc1cc(SCCCC(C)(C)C(=O)O)c(C)cc1OCCCC(C)(C)C(=O)O,410.5760000000003,5.556340000000004,2,4,12,83.83,28,0,0.17647058823529413
DEC_0463,ACT_012,CHEMBL12909,CCCCc1nc(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)n(CCCC)n1,415.5450000000002,4.858700000000003,1,5,10,85.17,31,0,0.18085106382978725
DEC_0464,ACT_012,CHEMBL8528,CCCCN(CCCC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23,406.53000000000014,4.458400000000005,2,5,10,69.87,30,0,0.18478260869565216
DEC_0465,ACT_012,CHEMBL13677,CCN(CC/C=C/c1ccc(NS(C)(=O)=O)cc1)CCCCCC(C)F,384.5610000000002,4.701700000000004,1,3,13,49.410000000000004,26,0,0.18518518518518517
DEC_0466,ACT_012,CHEMBL277460,O=C(O)CCCCCC[C@@H]1[C@@H](CNS(=O)(=O)c2ccc(F)cc2)CC[C@H]1F,403.49100000000016,3.893500000000003,2,3,11,83.47,27,0,0.18571428571428572
DEC_0467,ACT_012,CHEMBL17796,CCCCCCn1cncc1[C@H]1OC(C)(C)OC[C@H]1C/C=C\CCC(=O)O,378.51300000000015,4.714700000000004,1,4,11,73.58,27,0,0.18627450980392157
DEC_0468,ACT_012,CHEMBL13417,CCN(CCCCCC(C)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,402.5760000000001,4.112000000000003,2,4,14,69.64,27,0,0.18681318681318682
DEC_0469,ACT_012,CHEMBL13328,CCN(CCCCCC(C)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,402.5760000000001,4.112000000000003,2,4,14,69.64,27,0,0.18681318681318682
DEC_0470,ACT_012,CHEMBL7984,Cc1cc(OCCCC(C)(C)C(=O)O)c(C)c(C)c1OCCCC(C)(C)C(=O)O,408.53500000000025,5.151460000000005,2,4,12,93.06000000000002,29,0,0.1875
DEC_0471,ACT_012,CHEMBL27224,CN(C)CCCNCc1c2ccccc2c(CNCCCN(C)C)c2ccccc12,406.6180000000003,4.075600000000003,2,4,12,30.54,30,0,0.18867924528301888
DEC_0472,ACT_012,CHEMBL13676,CCN(CCCCCC(F)F)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,406.53900000000004,4.019100000000003,2,4,14,69.64,27,0,0.18888888888888888
DEC_0473,ACT_012,CHEMBL13871,CCN(CCCCCC(F)F)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,406.53900000000004,4.019100000000003,2,4,14,69.64,27,0,0.18888888888888888
DEC_0474,ACT_012,CHEMBL18949,CCCC(CC)Oc1c(OC)cc(NC(C)CCCN)c2ncc(C)cc12,373.54100000000017,5.048620000000004,2,5,11,69.4,27,0,0.19148936170212766
DEC_0475,ACT_012,CHEMBL278838,CCCCCCCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,406.99800000000016,5.219700000000005,1,3,11,41.57000000000001,28,0,0.19230769230769232
DEC_0476,ACT_012,CHEMBL22154,CCCCCCCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCC2,406.99800000000016,5.219700000000005,1,3,11,41.57000000000001,28,0,0.19230769230769232
DEC_0477,ACT_012,CHEMBL13332,CCCCCCCN(CC)CCC[C@H](O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000007,4.164000000000003,2,4,14,69.64,26,0,0.1927710843373494
DEC_0478,ACT_012,CHEMBL276009,CCCCCCCN(CC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000007,4.164000000000003,2,4,14,69.64,26,0,0.1927710843373494
DEC_0479,ACT_012,CHEMBL533,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.58600000000007,4.164000000000003,2,4,14,69.64,26,0,0.1927710843373494
DEC_0480,ACT_012,CHEMBL8121,CC(O)c1cc(OCCCC(C)(C)C(=O)O)ccc1OCCCC(C)(C)C(=O)O,410.5070000000003,4.279500000000002,3,5,13,113.29,29,0,0.19736842105263158
DEC_0481,ACT_012,CHEMBL35852,CCCCCCNc1c2ccccc2nc2c(C(=O)NCCN(C)C)cccc12,392.54700000000014,4.671600000000003,2,4,10,57.260000000000005,29,0,0.1978021978021978
